頻道 ID,頻道網址,頻道標題
UC2TrzjehKhhzNVRVeu4yeHg,http://www.youtube.com/channel/UC2TrzjehKhhzNVRVeu4yeHg,AL29
UC2TuODJhC03pLgd6MpWP0iw,http://www.youtube.com/channel/UC2TuODJhC03pLgd6MpWP0iw,三立LIVE新聞
UC2UcOi6RPQG5J3DovCre1JA,http://www.youtube.com/channel/UC2UcOi6RPQG5J3DovCre1JA,有仇必記- 何志光頻道 Ho C K Jonathan
UC2VHJlW6lsHGytt3exJzTDw,http://www.youtube.com/channel/UC2VHJlW6lsHGytt3exJzTDw,GoGo安啦
UC2Vd8jXL5jhUIqWH5w2ijaQ,http://www.youtube.com/channel/UC2Vd8jXL5jhUIqWH5w2ijaQ,大头小头去旅行
UC2VmWn8dAqkzlQqvy02E1PA,http://www.youtube.com/channel/UC2VmWn8dAqkzlQqvy02E1PA,民視新聞網 Formosa TV News network
UC2WkRb1POg0_p4N0fJbq7cg,http://www.youtube.com/channel/UC2WkRb1POg0_p4N0fJbq7cg,内部看美国
UC2Zs9v2hL2qZZ7vsAENsg4w,http://www.youtube.com/channel/UC2Zs9v2hL2qZZ7vsAENsg4w,Justin Sung
UC2_OgBl2Epw8TM-5X07xmpA,http://www.youtube.com/channel/UC2_OgBl2Epw8TM-5X07xmpA,壹方策劃營銷
UC2_v6471fuGIb7vf6WcN1vg,http://www.youtube.com/channel/UC2_v6471fuGIb7vf6WcN1vg,奇怪頻道【谷阿莫】
UC2aMhINyVQrywYSIYQp1igQ,http://www.youtube.com/channel/UC2aMhINyVQrywYSIYQp1igQ,貝背包 PPBAG
UC2dq2kvvBDHbnwuFd3_9b3A,http://www.youtube.com/channel/UC2dq2kvvBDHbnwuFd3_9b3A,US News Express美國時事通
UC2e0nnjjYKAtWI5LiZpFhtA,http://www.youtube.com/channel/UC2e0nnjjYKAtWI5LiZpFhtA,香港懶人包Lazy Pack HK
UC2fT02phjOdUlK_E5hO08hg,http://www.youtube.com/channel/UC2fT02phjOdUlK_E5hO08hg,Alex区块链加密研究院
UC2i_9oVsaRmHLiqs7PWkFWQ,http://www.youtube.com/channel/UC2i_9oVsaRmHLiqs7PWkFWQ,Angelique Sparg
UC2jALGmu3FX-GnBlvrORhkg,http://www.youtube.com/channel/UC2jALGmu3FX-GnBlvrORhkg,棱角 The Points 
UC2kw9aOy85us2UENLQZ2kWw,http://www.youtube.com/channel/UC2kw9aOy85us2UENLQZ2kWw,Sue Mama Channel
UC2l1x4DU7osJqi0K1GXwYcQ,http://www.youtube.com/channel/UC2l1x4DU7osJqi0K1GXwYcQ,Joan Ngan
UC2lznek3VyHr8imiDXRLIaw,http://www.youtube.com/channel/UC2lznek3VyHr8imiDXRLIaw,Altitude
UC2mWM7XQl6337o8Kgaz7VlA,http://www.youtube.com/channel/UC2mWM7XQl6337o8Kgaz7VlA,Bulgaria Today
UC2mdJ-AWX67JFNzW0vC2v-Q,http://www.youtube.com/channel/UC2mdJ-AWX67JFNzW0vC2v-Q,镜野物语
UC2oNKB4YJY4cUZbQ6idpbMg,http://www.youtube.com/channel/UC2oNKB4YJY4cUZbQ6idpbMg,霍啟剛
UC2p1pDtdBPtfs4iQ2O_T-GA,http://www.youtube.com/channel/UC2p1pDtdBPtfs4iQ2O_T-GA,VIPS English Center
UC2quTxy3VibBNF_e_ZWf_DQ,http://www.youtube.com/channel/UC2quTxy3VibBNF_e_ZWf_DQ,小辛巴海外旅行
UC2t4EAXBC8fPus6qquFxIYw,http://www.youtube.com/channel/UC2t4EAXBC8fPus6qquFxIYw,Stef Wells
UC2tN8yIRVdZ8-Ig2REhPPWg,http://www.youtube.com/channel/UC2tN8yIRVdZ8-Ig2REhPPWg,ano official channel
UC2ybQzDI5JH7Qh7y2XLMqzQ,http://www.youtube.com/channel/UC2ybQzDI5JH7Qh7y2XLMqzQ,Zero Waiting
UC30v3rN7SsIFU4dC1-2HjOA,http://www.youtube.com/channel/UC30v3rN7SsIFU4dC1-2HjOA,鱼人妙计
UC337UWjXqFohuHRk4fLQkTw,http://www.youtube.com/channel/UC337UWjXqFohuHRk4fLQkTw,Invest for Good長知識 🌈
UC35IVFe3yVqB055doJcDdLg,http://www.youtube.com/channel/UC35IVFe3yVqB055doJcDdLg,最真實的中國平民
UC35ZPdjTKIT20ZxT5J8CJSA,http://www.youtube.com/channel/UC35ZPdjTKIT20ZxT5J8CJSA,Tika Ghafar
UC35kFNhAVBR3ze_HSZi6h0Q,http://www.youtube.com/channel/UC35kFNhAVBR3ze_HSZi6h0Q,特斯拉自动驾驶电台
UC37KJihJowdlcjTaTPLHuwQ,http://www.youtube.com/channel/UC37KJihJowdlcjTaTPLHuwQ,隐枫视野
UC37PFGlxWgx4tU6SlhPCdCw,http://www.youtube.com/channel/UC37PFGlxWgx4tU6SlhPCdCw,whatever
UC38YXS2v9NWq99MCzXj9vJA,http://www.youtube.com/channel/UC38YXS2v9NWq99MCzXj9vJA,文恩澄 Rannes Man
UC38aHgBwnaqyGzNUKq383VA,http://www.youtube.com/channel/UC38aHgBwnaqyGzNUKq383VA,HowtinFlix
UC38zW3QtjEnvbW7coAm5BGQ,http://www.youtube.com/channel/UC38zW3QtjEnvbW7coAm5BGQ,大島與龍威
UC398qVW46VryLMYHFlN6Wcw,http://www.youtube.com/channel/UC398qVW46VryLMYHFlN6Wcw,Al莎莎
UC3GzqcMmKbp0KNvo9jeFHng,http://www.youtube.com/channel/UC3GzqcMmKbp0KNvo9jeFHng,HKIS TV- Hong Kong International School
UC3HLb39P4OsIEnbjJ142AMQ,http://www.youtube.com/channel/UC3HLb39P4OsIEnbjJ142AMQ,毛驴的猫
UC3HtlgmSIJ3mXpKqsr9gJvQ,http://www.youtube.com/channel/UC3HtlgmSIJ3mXpKqsr9gJvQ,劉博士聊科技
UC3IS8yzGjcjLFcHOVk_IozA,http://www.youtube.com/channel/UC3IS8yzGjcjLFcHOVk_IozA,Anny胖丁
UC3Ibp-WY86FTALhy1eolh-Q,http://www.youtube.com/channel/UC3Ibp-WY86FTALhy1eolh-Q,Macau Drones 澳門航拍
UC3K6R_8DD0gkscD8inYSF0A,http://www.youtube.com/channel/UC3K6R_8DD0gkscD8inYSF0A,電影Ching報
UC3MVz9Qgzjt-bN1c-nntWsA,http://www.youtube.com/channel/UC3MVz9Qgzjt-bN1c-nntWsA,火燎森
UC3Nght_oQgE8vf8-8v79A6A,http://www.youtube.com/channel/UC3Nght_oQgE8vf8-8v79A6A,YourPOP
UC3SLS28r6I7C5CZWveIy0gQ,http://www.youtube.com/channel/UC3SLS28r6I7C5CZWveIy0gQ,852Web3
UC3SYO530uA5WYGpjs7HdhoQ,http://www.youtube.com/channel/UC3SYO530uA5WYGpjs7HdhoQ,BTC浪花橘子
UC3T6NVT1ySfwCUSex_ODOoA,http://www.youtube.com/channel/UC3T6NVT1ySfwCUSex_ODOoA,Vivi龍兒
UC3UdtA5kvxA32eRWPomVBLg,http://www.youtube.com/channel/UC3UdtA5kvxA32eRWPomVBLg,KR channel
UC3WapHAFFH_YEobMWtj47uA,http://www.youtube.com/channel/UC3WapHAFFH_YEobMWtj47uA,AIS Hong Kong
UC3XfCBpqulUMn1Mgmp4gfqQ,http://www.youtube.com/channel/UC3XfCBpqulUMn1Mgmp4gfqQ,Vinsylife倫敦
UC3Xl99wqy4w5LL9PDzjAZgw,http://www.youtube.com/channel/UC3Xl99wqy4w5LL9PDzjAZgw,小醉俠破障【奇案︱分析︱解構】
UC3_WdZUjGot-yCKn0SdO6aA,http://www.youtube.com/channel/UC3_WdZUjGot-yCKn0SdO6aA,Money Flow 財策薈
UC3_s6I-x0OSvOmJ8YGmYL1A,http://www.youtube.com/channel/UC3_s6I-x0OSvOmJ8YGmYL1A,港股追擊
UC3bAlqe4dwupxrJ9xCzYKdA,http://www.youtube.com/channel/UC3bAlqe4dwupxrJ9xCzYKdA,百萬Eric | 比特幣
UC3bq5u6GJMwCGe0Ywk2TTNA,http://www.youtube.com/channel/UC3bq5u6GJMwCGe0Ywk2TTNA,InitialPhk
UC3c55VFrzrsKfTFG1y-uWmA,http://www.youtube.com/channel/UC3c55VFrzrsKfTFG1y-uWmA,ANSON LI 玩樂日記
UC3d5XyOZR2-HQOL8O5uS7Hg,http://www.youtube.com/channel/UC3d5XyOZR2-HQOL8O5uS7Hg,UP NEXT CRYPTO
UC3dhGlkJAYsKEPD0YgSTqEA,http://www.youtube.com/channel/UC3dhGlkJAYsKEPD0YgSTqEA,雨忆动漫集
UC3dnuk4wV2DPxui3OheQOrA,http://www.youtube.com/channel/UC3dnuk4wV2DPxui3OheQOrA,比特币年糕BTCdog
UC3ePO05Z8DUw-w9F59p5Mjg,http://www.youtube.com/channel/UC3ePO05Z8DUw-w9F59p5Mjg,Kimberley Chen
UC3ff6ECPLJPvMfNS5-aZ3RA,http://www.youtube.com/channel/UC3ff6ECPLJPvMfNS5-aZ3RA,TJ Breese
UC3jHszjEBpY63SOjxuqKfqg,http://www.youtube.com/channel/UC3jHszjEBpY63SOjxuqKfqg,考拉聊电车
UC3lS4Ll8iygEGooWixJ5W7g,http://www.youtube.com/channel/UC3lS4Ll8iygEGooWixJ5W7g,ART ZONE
UC3lX6ZjqkfvD5Q6Bec4Sjaw,http://www.youtube.com/channel/UC3lX6ZjqkfvD5Q6Bec4Sjaw,Leo里奧
UC3mY2SKYhPjqImtBBXsR6_Q,http://www.youtube.com/channel/UC3mY2SKYhPjqImtBBXsR6_Q,MayTree
UC3oNUKvGDOdTtyIRtR6HEiA,http://www.youtube.com/channel/UC3oNUKvGDOdTtyIRtR6HEiA,Kiki & May - 隨意吃樂部
UC3oqc6I6bSU6g5DAS11KM8g,http://www.youtube.com/channel/UC3oqc6I6bSU6g5DAS11KM8g,电动未来
UC3rfS36f3bIvtwSfHekz8eg,http://www.youtube.com/channel/UC3rfS36f3bIvtwSfHekz8eg,Neo Lumina
UC3uODtYvKjb7gPY9EFOlUWw,http://www.youtube.com/channel/UC3uODtYvKjb7gPY9EFOlUWw,Ariannita la Gringa
UC3wCAOfSB0W9iuKDDtNJeGw,http://www.youtube.com/channel/UC3wCAOfSB0W9iuKDDtNJeGw,Danny Go!
UC3wzx042Pz75amlH3BhnNUQ,http://www.youtube.com/channel/UC3wzx042Pz75amlH3BhnNUQ,我係多師奶 C-Lady
UC3xMN4VbMoAAUWSjV4WSCtQ,http://www.youtube.com/channel/UC3xMN4VbMoAAUWSjV4WSCtQ,Fishnhike2023
UC3zavx1qBKP3QnjJaNvGXvQ,http://www.youtube.com/channel/UC3zavx1qBKP3QnjJaNvGXvQ,SunnyFriendAndU
UC4-HUjaiMKle5hEYERWkqrA,http://www.youtube.com/channel/UC4-HUjaiMKle5hEYERWkqrA,秋秋老师
UC41HNixtfEri7wDahLIfccw,http://www.youtube.com/channel/UC41HNixtfEri7wDahLIfccw,yihang的币圈成长日记【TheTradveller】
UC431x-q6UXYc49k0yhnLHng,http://www.youtube.com/channel/UC431x-q6UXYc49k0yhnLHng,黃葉明教車師傅
UC44StVWy0mxFKvK062X2JJQ,http://www.youtube.com/channel/UC44StVWy0mxFKvK062X2JJQ,ACGNIP宅文化
UC45ONEZZfMDZCnEhgYmVu-A,http://www.youtube.com/channel/UC45ONEZZfMDZCnEhgYmVu-A,Ani-One中文官方動畫頻道
UC45n5JhU29lg7WHtdmhOzOQ,http://www.youtube.com/channel/UC45n5JhU29lg7WHtdmhOzOQ,03 Oversleep
UC45uU-M3pHzHncZ5PvG_7iw,http://www.youtube.com/channel/UC45uU-M3pHzHncZ5PvG_7iw,分析师舒琴谈比特币
UC48wBxI-qyh_hz3AfedTWPg,http://www.youtube.com/channel/UC48wBxI-qyh_hz3AfedTWPg,自由美利坚
UC4ABi-kCsS1rsAaJ-W4a3uA,http://www.youtube.com/channel/UC4ABi-kCsS1rsAaJ-W4a3uA,Too Simple Sometimes Naive
UC4DBLlq1x0AKmip1QJUcbXg,http://www.youtube.com/channel/UC4DBLlq1x0AKmip1QJUcbXg,Brighter with Herbert
UC4EsC_ZNlHz1zoV79mqaPfg,http://www.youtube.com/channel/UC4EsC_ZNlHz1zoV79mqaPfg,富途牛牛
UC4G8Si5IBGy9k_1Oo04DMVg,http://www.youtube.com/channel/UC4G8Si5IBGy9k_1Oo04DMVg,Mila Yuen 投資日常
UC4GZ1dNQKWWFDQ4IWl4DezA,http://www.youtube.com/channel/UC4GZ1dNQKWWFDQ4IWl4DezA,黑男邱比特
UC4HLiKtkkdjKQbd65799vXA,http://www.youtube.com/channel/UC4HLiKtkkdjKQbd65799vXA,TheTeslaGuy
UC4I85B9TMD4zYcZ6s0La8Aw,http://www.youtube.com/channel/UC4I85B9TMD4zYcZ6s0La8Aw,Andy Suk - 粟米個粟
UC4IB1Ph-PkhE_1oHNYSY_JQ,http://www.youtube.com/channel/UC4IB1Ph-PkhE_1oHNYSY_JQ,大鱼聊电动
UC4JcxnfHERN4b2v__hVgDcQ,http://www.youtube.com/channel/UC4JcxnfHERN4b2v__hVgDcQ,Funny Boy
UC4LjkybVKXCDlneVXlKAbmw,http://www.youtube.com/channel/UC4LjkybVKXCDlneVXlKAbmw,鏡新聞
UC4LyPYXnF07KF97Nb8vE_Pg,http://www.youtube.com/channel/UC4LyPYXnF07KF97Nb8vE_Pg,MC 張天賦
UC4M4mrKDDJoK5gocuCwet8w,http://www.youtube.com/channel/UC4M4mrKDDJoK5gocuCwet8w,Technic Dude
UC4MB2Sp0KLdT7t8pi_jLWZA,http://www.youtube.com/channel/UC4MB2Sp0KLdT7t8pi_jLWZA,HK Achievers Toastmasters Club
UC4MNZ4czHlc23iUqmfC5Xvg,http://www.youtube.com/channel/UC4MNZ4czHlc23iUqmfC5Xvg,CryptoData
UC4N1ievPschSb_i9JIB9XBA,http://www.youtube.com/channel/UC4N1ievPschSb_i9JIB9XBA,HUGO TV
UC4NjJVQShP8jCm1dq3DMHAA,http://www.youtube.com/channel/UC4NjJVQShP8jCm1dq3DMHAA,松展國際股份有限公司
UC4NjmIegGw-HyQCmxwAEZBQ,http://www.youtube.com/channel/UC4NjmIegGw-HyQCmxwAEZBQ,on.cc東網
UC4NkR3vrygUf5e4_fZ55jQg,http://www.youtube.com/channel/UC4NkR3vrygUf5e4_fZ55jQg,West P
UC4NuW3IGrGcf50wRjUHT05w,http://www.youtube.com/channel/UC4NuW3IGrGcf50wRjUHT05w,[Sexy TV] [阿碩小丸子]全集-歡迎 訂閱 分享 小鈴噹Banana 恐龍哥
UC4PQPHMwUh8wz3wmbk9UecQ,http://www.youtube.com/channel/UC4PQPHMwUh8wz3wmbk9UecQ,爱搞笑世界
UC4QJZlYvqZ-Fv3A5GfSDSGQ,http://www.youtube.com/channel/UC4QJZlYvqZ-Fv3A5GfSDSGQ,Moving Socks 2.0
UC4QZ_LsYcvcq7qOsOhpAX4A,http://www.youtube.com/channel/UC4QZ_LsYcvcq7qOsOhpAX4A,ColdFusion
UC4R8DWoMoI7CAwX8_LjQHig,http://www.youtube.com/channel/UC4R8DWoMoI7CAwX8_LjQHig,Live
UC4RJceeaOIOfBoQJ26ssweA,http://www.youtube.com/channel/UC4RJceeaOIOfBoQJ26ssweA,易時 Horoverse
UC4SUWizzKc1tptprBkWjX2Q,http://www.youtube.com/channel/UC4SUWizzKc1tptprBkWjX2Q,South China Morning Post
UC4VI_WmdfVMTkT4vKCiZA4A,http://www.youtube.com/channel/UC4VI_WmdfVMTkT4vKCiZA4A,BossMind
UC4XZBOaC83eoqHmyC5skNvg,http://www.youtube.com/channel/UC4XZBOaC83eoqHmyC5skNvg,Phemey.com 投資創業網絡
UC4_j77UiUfYvyN4DUaXVsGw,http://www.youtube.com/channel/UC4_j77UiUfYvyN4DUaXVsGw,不可说金融
UC4ayR5b1nm7KxU-JgQrFu6A,http://www.youtube.com/channel/UC4ayR5b1nm7KxU-JgQrFu6A,Tesla FSD in China
UC4bokYuSrVGpI6_WYv7Gdbw,http://www.youtube.com/channel/UC4bokYuSrVGpI6_WYv7Gdbw,The News Lens 關鍵評論網
UC4c5FPpwCpb6q8J--i8QHtA,http://www.youtube.com/channel/UC4c5FPpwCpb6q8J--i8QHtA,Crypto Lifer
UC4dtpugIYK56S_7btf5a-iQ,http://www.youtube.com/channel/UC4dtpugIYK56S_7btf5a-iQ,林亦LYi
UC4e04pKN0gsdfteie43xBqg,http://www.youtube.com/channel/UC4e04pKN0gsdfteie43xBqg,SN CA
UC4eMakpibgopEsizbn1L1Ig,http://www.youtube.com/channel/UC4eMakpibgopEsizbn1L1Ig,Talk HK Property
UC4f9PZ4WHpq8ryj9wr0XV9w,http://www.youtube.com/channel/UC4f9PZ4WHpq8ryj9wr0XV9w,劉藴晴 Rachel
UC4fLmdaK8e2Y-1wYrEgP3Uw,http://www.youtube.com/channel/UC4fLmdaK8e2Y-1wYrEgP3Uw,Crypto Drew 
UC4fg8o6oUkkZDLaC6eAZKwQ,http://www.youtube.com/channel/UC4fg8o6oUkkZDLaC6eAZKwQ,Heresy Financial
UC4fndHxwv4KodJpYYkl4zWQ,http://www.youtube.com/channel/UC4fndHxwv4KodJpYYkl4zWQ,尻吹BAR 9blowBAR
UC4j-tiYqQB4fNbKugcr9-gQ,http://www.youtube.com/channel/UC4j-tiYqQB4fNbKugcr9-gQ,莫文蔚 Karen Mok
UC4l8_izEXAiAQqokn2bJL3w,http://www.youtube.com/channel/UC4l8_izEXAiAQqokn2bJL3w,文迪Mandic
UC4nsi0oM9WBNFv1RdLh3c2g,http://www.youtube.com/channel/UC4nsi0oM9WBNFv1RdLh3c2g,JASON
UC4nvynPVOs4JVMdJ6ZCJVtA,http://www.youtube.com/channel/UC4nvynPVOs4JVMdJ6ZCJVtA,xiou冷
UC4q_wnxtfbrXw-7RIilX8oA,http://www.youtube.com/channel/UC4q_wnxtfbrXw-7RIilX8oA,阿川是個好人
UC4sDFz-M69YOiVm5WqWbfGA,http://www.youtube.com/channel/UC4sDFz-M69YOiVm5WqWbfGA,雅虎香港 Yahoo Hong Kong
UC4xKdmAXFh4ACyhpiQ_3qBw,http://www.youtube.com/channel/UC4xKdmAXFh4ACyhpiQ_3qBw,TechLead
UC4zrdVboLQIJt_erEBKNIFw,http://www.youtube.com/channel/UC4zrdVboLQIJt_erEBKNIFw,So Ho Kamen Rider
UC509MeWZhuAuqXaJPraaZtw,http://www.youtube.com/channel/UC509MeWZhuAuqXaJPraaZtw,全民話燒
UC50Z-wZ5zrflaZ73tNiPZgA,http://www.youtube.com/channel/UC50Z-wZ5zrflaZ73tNiPZgA,黄大圣叨叨叨
UC52EYUUSlzcYqHj-qsx0RHg,http://www.youtube.com/channel/UC52EYUUSlzcYqHj-qsx0RHg,中国浙江卫视官方频道 Zhejiang STV Official Channel - 欢迎订阅 -
UC530gKG2oJ26FIgQzAyqqow,http://www.youtube.com/channel/UC530gKG2oJ26FIgQzAyqqow,J Lou
UC535cb0wYOY6ME52hs9UHPA,http://www.youtube.com/channel/UC535cb0wYOY6ME52hs9UHPA,仮面ライダー公式チャンネル
UC53CEdTVnxQFimco7pec9vQ,http://www.youtube.com/channel/UC53CEdTVnxQFimco7pec9vQ,Switch Game List
UC53IqPEQUlRXGjMKpg9oNPQ,http://www.youtube.com/channel/UC53IqPEQUlRXGjMKpg9oNPQ,半重水HDO
UC53cubBjhN2b4Xt1Cm1NWFA,http://www.youtube.com/channel/UC53cubBjhN2b4Xt1Cm1NWFA,顏福偉 - Topic
UC560zuSqIOkilVdrAaCndNg,http://www.youtube.com/channel/UC560zuSqIOkilVdrAaCndNg,蝦條哥
UC56D-IHcUvLVFTX_8NpQMXg,http://www.youtube.com/channel/UC56D-IHcUvLVFTX_8NpQMXg,Brent Rivera
UC57F0dzNSI5GwUanS6DCPSw,http://www.youtube.com/channel/UC57F0dzNSI5GwUanS6DCPSw,塞尔达小马
UC57fy-6LWZxTemUomVB8SOQ,http://www.youtube.com/channel/UC57fy-6LWZxTemUomVB8SOQ,黃江南教授
UC5Alt4FqWRLd51TWjyRIO4Q,http://www.youtube.com/channel/UC5Alt4FqWRLd51TWjyRIO4Q,大阪刀叔
UC5CpvBm5CdvMzLixwPjex6w,http://www.youtube.com/channel/UC5CpvBm5CdvMzLixwPjex6w,Rachel Zegler
UC5DdSP_OLsKb1y4I0Bss4SQ,http://www.youtube.com/channel/UC5DdSP_OLsKb1y4I0Bss4SQ,passionsurf
UC5DqLAuEQoo4zhpgjaTVBDw,http://www.youtube.com/channel/UC5DqLAuEQoo4zhpgjaTVBDw,从零开始MrZero
UC5E0Kjo817cIiz5iLtcUqWw,http://www.youtube.com/channel/UC5E0Kjo817cIiz5iLtcUqWw,易發睇樓團
UC5F2q60NSndu9T-WX6z7bvA,http://www.youtube.com/channel/UC5F2q60NSndu9T-WX6z7bvA,吴说不加密播客
UC5IORYwu014VDNe3WimiZew,http://www.youtube.com/channel/UC5IORYwu014VDNe3WimiZew,開箱晏
UC5IZoMHDRHV9j7MYMGNO_Ug,http://www.youtube.com/channel/UC5IZoMHDRHV9j7MYMGNO_Ug,品城記
UC5Je8IiansQp3cGJqZDY2ww,http://www.youtube.com/channel/UC5Je8IiansQp3cGJqZDY2ww,Discovery College
UC5M3elGuqFn1klrTQ8ExgIQ,http://www.youtube.com/channel/UC5M3elGuqFn1klrTQ8ExgIQ,面包台
UC5NWyoFpsSG0qKCGIx1_4Pg,http://www.youtube.com/channel/UC5NWyoFpsSG0qKCGIx1_4Pg,青茶說
UC5P5F8w8-KXIWzTyllV-2Pw,http://www.youtube.com/channel/UC5P5F8w8-KXIWzTyllV-2Pw,鍾培生Derek Cheung
UC5PL-vyFBPoz6_dnCSA4uxQ,http://www.youtube.com/channel/UC5PL-vyFBPoz6_dnCSA4uxQ,Channel Z
UC5PYHgAzJ1wLEidB58SK6Xw,http://www.youtube.com/channel/UC5PYHgAzJ1wLEidB58SK6Xw,Blippi - Educational Videos for Kids
UC5QM5b6F5rgJQdEE7kEII3w,http://www.youtube.com/channel/UC5QM5b6F5rgJQdEE7kEII3w,旅行者小多
UC5T9JLvbsImyYDWqF78JN6w,http://www.youtube.com/channel/UC5T9JLvbsImyYDWqF78JN6w,Knowledge Is Food
UC5WjFrtBdufl6CZojX3D8dQ,http://www.youtube.com/channel/UC5WjFrtBdufl6CZojX3D8dQ,Tesla
UC5Y6zvluc0kdBoCEVsfU4Tg,http://www.youtube.com/channel/UC5Y6zvluc0kdBoCEVsfU4Tg,Cable NewsExpress📰
UC5Z4OauDzcjLBcl0XlVur3A,http://www.youtube.com/channel/UC5Z4OauDzcjLBcl0XlVur3A,Frankly Speaking - Lessons In Simple English
UC5_g00-NzbvYBZznh5liWyQ,http://www.youtube.com/channel/UC5_g00-NzbvYBZznh5liWyQ,HK 做女人點可以唔化 (優媽地)
UC5aNPmKYwbudeNngDMTY3lw,http://www.youtube.com/channel/UC5aNPmKYwbudeNngDMTY3lw,BNN Bloomberg
UC5bevnXc506v_bGvjdiOyew,http://www.youtube.com/channel/UC5bevnXc506v_bGvjdiOyew,UK Mumma Cheng
UC5d014LJnrsspHHFbba26LQ,http://www.youtube.com/channel/UC5d014LJnrsspHHFbba26LQ,誤導日本臥底
UC5dp6FxyIJmXLQv-9RYOTfA,http://www.youtube.com/channel/UC5dp6FxyIJmXLQv-9RYOTfA,TVB 娛樂新聞台
UC5e0W58DYl8UiRsVYLE6sCA,http://www.youtube.com/channel/UC5e0W58DYl8UiRsVYLE6sCA,心投好-SoulVoter
UC5fLFpDVGD1NIhZ7XhGygpA,http://www.youtube.com/channel/UC5fLFpDVGD1NIhZ7XhGygpA,Jasmine Raye Yeung 楊卓羲
UC5fnoTkBFueuf0BkGROLAeg,http://www.youtube.com/channel/UC5fnoTkBFueuf0BkGROLAeg,Love PINGSHU
UC5i1T793_0IBecifKIzwiAw,http://www.youtube.com/channel/UC5i1T793_0IBecifKIzwiAw,油條兄弟
UC5jFPSv2rJGruzkc0ddtUiw,http://www.youtube.com/channel/UC5jFPSv2rJGruzkc0ddtUiw,狗狗幣中文社群之新聞台
UC5l18oylJ8o7ihugk4F-3nw,http://www.youtube.com/channel/UC5l18oylJ8o7ihugk4F-3nw,追光者 Pulse HK News
UC5l1Yto5oOIgRXlI4p4VKbw,http://www.youtube.com/channel/UC5l1Yto5oOIgRXlI4p4VKbw,中天電視
UC5lbqsSzxFm0RPMWBaifWHw,http://www.youtube.com/channel/UC5lbqsSzxFm0RPMWBaifWHw,「鳄鱼」比特币行情分析
UC5mVFJf71Ax6TJZcbmTnilw,http://www.youtube.com/channel/UC5mVFJf71Ax6TJZcbmTnilw,老石谈芯
UC5nwNW4KdC0SzrhF9BXEYOQ,http://www.youtube.com/channel/UC5nwNW4KdC0SzrhF9BXEYOQ,TVBS NEWS
UC5oW6_eTrf-qBWC0nYokr_A,http://www.youtube.com/channel/UC5oW6_eTrf-qBWC0nYokr_A,港怡醫院 Gleneagles Hospital Hong Kong
UC5pWGhv0oinLxAQBSVolF2Q,http://www.youtube.com/channel/UC5pWGhv0oinLxAQBSVolF2Q,F.I.R. 飛兒樂團
UC5pZKVW9xYUGD_7MkqrURDA,http://www.youtube.com/channel/UC5pZKVW9xYUGD_7MkqrURDA,Umar
UC5q0HLxSC8SJE9O7Gw3YYWg,http://www.youtube.com/channel/UC5q0HLxSC8SJE9O7Gw3YYWg,徐時論 TsuisTalk (Since 2009)
UC5tOoGL-uFc5VP-QGMuCq8Q,http://www.youtube.com/channel/UC5tOoGL-uFc5VP-QGMuCq8Q,Candy Yuen
UC5xTFUiRH4Kxqdwh63pgdUA,http://www.youtube.com/channel/UC5xTFUiRH4Kxqdwh63pgdUA,譚詠麟 Alan Tam
UC64s9c3fmDQ1as6nD83fKOA,http://www.youtube.com/channel/UC64s9c3fmDQ1as6nD83fKOA,Whole Mars Catalog
UC65QkobykNDKb0Hn1SHHFaQ,http://www.youtube.com/channel/UC65QkobykNDKb0Hn1SHHFaQ,香港大成Perry Hong Kong Walker
UC66MLu04omGMa98EZ7oic2g,http://www.youtube.com/channel/UC66MLu04omGMa98EZ7oic2g,We叻
UC66ytOfFPcL9H01m5v-zkRw,http://www.youtube.com/channel/UC66ytOfFPcL9H01m5v-zkRw,Karma 知識改變命運
UC67p2wznDC518Rb09KwgPSA,http://www.youtube.com/channel/UC67p2wznDC518Rb09KwgPSA,Anson Chen 安森
UC689uDf0ryZniKpuSK9ESTw,http://www.youtube.com/channel/UC689uDf0ryZniKpuSK9ESTw,Thomas阿福
UC6A8kFEf2QrsravXFftpjQg,http://www.youtube.com/channel/UC6A8kFEf2QrsravXFftpjQg,雨之夏財政NEWS
UC6B3kmCZJc7YMG-948t6M7w,http://www.youtube.com/channel/UC6B3kmCZJc7YMG-948t6M7w,Daily Record
UC6BFwgBjlXekZE9ZY3AqrLw,http://www.youtube.com/channel/UC6BFwgBjlXekZE9ZY3AqrLw,BlackpaperHK
UC6Bvgj4SoPjFcRrAxqJWjdw,http://www.youtube.com/channel/UC6Bvgj4SoPjFcRrAxqJWjdw,Steven Clarke Ventures LLC. 
UC6BxjpvaaEEvy9gwvmywDVg,http://www.youtube.com/channel/UC6BxjpvaaEEvy9gwvmywDVg,懶到出汁天秤座 Channel winkris
UC6DSh61I6f45_rPc_r4p49A,http://www.youtube.com/channel/UC6DSh61I6f45_rPc_r4p49A,English Coach 3Ts
UC6HxBdbwt0ZL8c5AeteyNoA,http://www.youtube.com/channel/UC6HxBdbwt0ZL8c5AeteyNoA,令生活、工作變得輕鬆﹗100種表達方法﹗ by #柳爺說話教室
UC6IMF6xi_MZ3jA1wRlPQDLA,http://www.youtube.com/channel/UC6IMF6xi_MZ3jA1wRlPQDLA,主頻道【谷阿莫】
